year,text
2011,"The opening stage's uphill finish of Mont des Alouettes was won by Philippe Gilbert, who took the first yellow jersey as leader of the general classification. He also led the points and mountains classifications. Garmin–Cervélo were the fastest in the 23.0 km (14 mi) team time trial on the second stage, four seconds ahead of second-placed BMC Racing Team. This put Garmin's Thor Hushovd, who was third in stage one, into the yellow jersey. Tyler Farrar won the third stage from a bunch finish. José Joaquín Rojas of Movistar Team, third on the stage, took points classification's green jersey. The following day, a five-rider breakaway group had led the stage after 9 km (6 mi), before the peloton caught on them at the foot of the Mûr-de-Bretagne climb. After a series of attacks, a group of nine riders moved clear, and Cadel Evans won the subsequent sprint finish. Evans took the polka dot jersey as leader of the mountains classification. Mark Cavendish won stage five from a bunch sprint, with second-placed Gilbert taking the green jersey. The sixth stage was won by Team Sky's Edvald Boasson Hagen, who won the hilly bunch sprint in Lisieux. Johnny Hoogerland (Vacansoleil–DCM) took the polka dot jersey."
2011,"Cavendish won the stage seven's bunch sprint finish. Rojas regained the green jersey. A crash around 40 km (25 mi) from the end of the stage forced general classification contender Bradley Wiggins out of the race with a clavicle fracture. Another overall contender involved in the crash was Chris Horner; he finished the stage, but did not start stage eight due to concussion, a nasal fracture and a hematoma to his calf. The eighth stage was the first at altitude, and saw the breakaway's only survivor, Rui Costa (Movistar Team), win atop Super Besse, with a twelve-second margin. Gilbert led the points classification and Tejay van Garderen (BMC Racing Team) the mountains classification. In the ninth stage, there were was controversy when Nicki Sørensen of Saxo Bank–SunGard was struck by a motorbike carrying a photographer, and Hoogerland and Juan Antonio Flecha (Team Sky) were injured after an incident with a television car. Prior to the crash, both riders had formed a five-rider breakaway; the remaining three held on to finish in front of the chasing peloton. Luis León Sánchez (Rabobank) won the stage, with second-placed Thomas Voeckler (Team Europcar) gaining the overall race lead. Jurgen Van den Broeck, a general classification contender, left the race due to a clavicle fracture caused by a crash. Hoogerland took back the polka. The next day was the first rest day of the Tour."
2011,"Stages ten and eleven ended with a bunch sprints, with the victors André Greipel and Cavendish, respectively. The latter took the lead of the points classification. Stage twelve was the first to enter the high mountains, and included two climbs that were rated hors catégorie, the La Hourquette d'Ancizan and the climb to the finish at Luz Ardiden. An early breakaway of six riders were caught and passed in the final 8 km (5 mi) by Jelle Vanendert (Omega Pharma–Lotto) and Samuel Sánchez). They held off the chasing group that included the main general classification contenders and a late attack by Fränk Schleck, with Samuel Sánchez crossing the finish line first. Of the general classification favourites, Contador lost the most time in the stage, 33 seconds down on third-placed Fränk Schleck (the highest placed overall contender). The mountains classification points Samuel Sánchez received at the summit finish put him in the polka dot jersey. In the thirteenth stage, a three-rider breakaway went clear over the hors catégorie-rated Col d'Aubisque, and after the long descent to Lourdes, they finished with a margin of five minutes; Hushovd took the stage win. Jérémy Roy (FDJ), who was one of the three, took the polka. The fourteenth stage was last in the Pyrenees and it included six categorised climbs. As the race reached the hors catégorie climb to Plateau de Beille and the finish, the main group of overall favourites took control, and with 6 km (4 mi) to go, Vanendert attacked and won with a margin of 21 seconds. His win put Vanendert in the polka."
2011,"The transitional stage fifteen that moved the race east to the Alps was won by Cavendish from a bunch sprint. The next day was the second rest day. Hushovd won his second stage of the Tour with the sixteenth; he formed part of the three-rider breakaway that escaped with 60 km (37 mi) to go. On the descent of the final climb – the Col de Manse – Evans attacked and at the finish had gained time on his rivals, displacing Fränk Schleck and moving up one place to second overall. Another descent to the finish followed in the next stage, and again the winner came from a breakaway. Boasson Hagen was the victor, improving on his second place the previous day. Overall race leader Voeckler lost 27 seconds to his rivals after he went wide on two of the final descent's corners. The Tour's queen stage, the eighteenth, included three hors catégorie climbs, including the Col du Galibier to the finish at Serre Chevalier. With 60 km (37 mi) to go, Andy Schleck launched a solo attack on the second climb, the Col d'Izoard. He went on to bridge across and pass a large breakaway, before claiming the stage win; he moved up to second overall, gaining over two minutes on his rivals. Voeckler's lead in the yellow jersey was reduced to fifteen seconds. The autobus (the large group behind the leading peloton) of 88 riders finished outside the time limit, 35 min 50 s after Schleck; all riders were allowed to stay in the race due the large number. The points classification leader, Cavendish, who was in the group, was docked 20 points."
2011,"The race for the general classification began from the start of the nineteenth stage, the Tour's final mountain stage, with Voeckler, the Schleck brothers and Evans all in a second breakaway. Andy Schleck was then part of a group that crossed the second of the stage's three large climbs, the Galibier, in pursuit of the leading group. The head of the race came together on the long descent to foot of the climb and the finish at Alpe d'Huez, with the exception of Ryder Hesjedal (Garmin–Cervélo) and Pierre Rolland (Team Europcar), who had a 47-second lead. The latter won the stage, counter-attacking a solo move by Contador. Voeckler lost the lead of the general classification, dropping to fourth overall, behind the Schleck brothers and Evans, who all came in with an elite group a minute after the winner. The top three positions of the general classification were Andy Schleck, Fränk Schleck (53 seconds down) and Evans (57 seconds down). Samuel Sánchez, second in the stage, took the lead of the mountains classification. The penultimate stage, the 42.5 km (26 mi) individual time trial in Grenoble, was decisive in the outcome of the general classification, with Evans placing second and beating Andy Schleck by two and a half minutes to lead the Tour. Tony Martin of HTC–Highroad won the stage, seven seconds ahead of Evans."
2011,"In the final stage, Cavendish secured a record third successive victory on the Champs-Élysées in Paris, his fifth stage win of the 2011 Tour. Evans finished the race to become the first Australian rider to win the Tour de France, and at 34, the oldest post-World War II winner. The Schleck brothers placed second and third, Andy 1 min 34 s down and Fränk 2 min 30 s down. Cavendish won the points classification with a total of 334, 62 ahead of Rojas in second, becoming the first British rider to claim the green jersey. The mountains classification was won by Samuel Sánchez, who had a win and two second places on the four mountain-top finishes. Andy Schleck finished second in that category, with Vanendert third. Rolland, tenth in the general classification, won the young rider classification, largely by virtue of positions he attained in supporting his team leader, Voeckler, during the time he held the yellow jersey. Garmin–Cervélo finished as the winners of the team classification, eleven minutes ahead of second-placed Leopard Trek."
2011,"During the Tour's first rest day, it was announced that Alexandr Kolobnev's (Team Katusha) urine sample taken after the fifth stage had tested positive for the diuretic medication hydrochlorothiazide. Although it was listed by the World Anti-Doping Agency as prohibited, cycling's governing body, Union Cycliste Internationale (UCI), only released a statement advising his team ""take the necessary steps to enable the Tour de France to continue in serenity..."". He withdrew from the race immediately. On 1 March 2012, CAS decided that Kolobnev would only receive a warning for this, and no suspension, because his use of the drug was justified by 'medical reasons unrelated to performance'."
2011,"On 6 February 2012, CAS removed Alberto Contador's results due to his positive test for clenbuterol at the 2010 Tour. The UCI subsequently revised the final general classification, with riders ranked between 6 and 21 upgraded, and the 21st position left unattributed. On 18 October 2012, the UCI announced that a disciplinary procedure against Carlos Barredo (Rabobank) was taken following anomalies in his biological passport. He retired from cycling in December 2012. In July 2014, his results were disqualified from races in which he participated between 26 October 2007 and 24 September 2011, with his 35th position on the 2011 Tour's general classification left vacant."
2011,"There were four main individual classifications contested in the 2011 Tour de France, as well as a team competition. The most important was the general classification, which was calculated by adding each rider's finishing times on each stage. There were no time bonuses given at the end of stages for this edition of the Tour. If a crash had happened within the final 3 km (1.9 mi) of a stage, not including time trials and summit finishes, the riders involved would have received the same time as the group they were in when the crash occurred. The rider with the lowest cumulative time was the winner of the general classification and was considered the overall winner of the Tour. The rider leading the classification wore a yellow jersey."
2011,"The second classification was the points classification. Riders received points for finishing among the highest placed in a stage finish, or in intermediate sprints during the stage. The points available for each stage finish were determined by the stage's type. In the 2010 Tour, stages classified flat had three intermediate sprint points worth 6, 4, and 2 points to the first three riders across the line. For 2011, flat stages had just one intermediate sprint which was worth 20 points to the rider in first position, and the first 15 score points. The intention was to have riders needing to sprint twice during the day to score well. Points awarded at the finish of flat stages also increased, from 35 points for the winner to 45. Medium mountain stages awarded 30 points to the winner, high mountain stages and the individual time trial gave 20 points. No points were awarded for the team time trial on stage two. The leader was identified by a green jersey."
2011,"The third classification was the mountains classification. Points were awarded to the riders that reached the summit of the most difficult climbs first. The climbs were categorised as fourth-, third-, second-, first-category and hors catégorie, with the more difficult climbs rated lower. In the 2010 Tour, any hors catégorie, first-, or second-category climb awarded double points if it was the last of the stage. In 2011, only the summit stage finishes awarded double points, specifically stages 12, 14, 18 and 19. Pre-race analysis speculated that the winner would be more likely, under this system, to be a general classification contender than in years past. This speculation proved accurate, as Samuel Sánchez, who finished sixth in the general classification, won the mountains classification, and the top three finishers in the general classification were in the top five of the mountains classification. The leader wore a white jersey with red polka dots."
2011,"The final individual classification was the young rider classification. This was calculated the same way as the general classification, but the classification was restricted to riders who were born on or after 1 January 1988. The leader wore a white jersey."
2011,"The final classification was a team classification. This was calculated using the finishing times of the best three riders per team on each stage, excluding the team time trial; the leading team was the team with the lowest cumulative time. The number of stage victories and placings per team determined the outcome of a tie. The riders in the team that lead this classification were identified with yellow number bibs on the back of their jerseys."
2011,"In addition, there was a combativity award given after each stage to the rider considered, by a jury, to have ""made the greatest effort and who has demonstrated the best qualities of sportsmanship"". No combativity awards were given for the time trials and the final stage. The winner wore a red number bib the following stage. At the conclusion of the Tour, Jérémy Roy won the overall super-combativity award, again, decided by a jury."
2011,"A total of €3,412,546 was awarded in cash prizes in the race. The overall winner of the general classification received €450,000, with the second and third placed riders got €200,000 and €100,000 respectively. All finishers of the race were awarded with money. The holders of the classifications benefited on each stage they led; the final winners of the points and mountains were given €25,000, while the best young rider and most combative rider got €20,000. Team prizes were available, with €10,000 for the winner of team time trial and €50,000 for the winners of the team classification. There were also two special awards each with a prize of €5000, the Souvenir Henri Desgrange, given to the first rider to pass Desgrange's memorial at the summit of the Col du Galibier in stage eighteen, and the Souvenir Jacques Goddet, given to the first rider to pass Goddet's memorial at the summit of the Col du Tourmalet in stage twelve. Andy Schleck won the Henri Desgrange and Roy won the Jacques Goddet."
2011,"The race was the seventeenth of the twenty-seven events in the UCI World Tour, with riders from the ProTeams competing individually for points that contributed towards the rankings. Points were awarded to the top twenty finishers in the general classification and to the top five finishers in each stage. The 260 points accrued by Cadel Evans moved him from fourth position to second in the individual ranking. Leopard Trek took the lead of the team ranking, ahead of BMC Racing Team in second. Spain remained as leaders of the nations ranking, with Italy second."
2012,
2012,"The 2012 Tour de France was the 99th edition of the Tour de France, one of cycling's Grand Tours. It started in the Belgian city of Liège on 30 June and finished on the Champs-Élysées in Paris on 22 July. The Tour consisted of 21 race stages, including an opening prologue, and covered a total distance of 3,496.9 km (2,173 mi). As well as the prologue, the first two stages took place in Belgium, and one stage finished in Switzerland. Bradley Wiggins (Team Sky) won the overall general classification, and became the first British rider to win the Tour. Wiggins's teammate Chris Froome placed second, and Vincenzo Nibali (Liquigas–Cannondale) was third."
2012,"The race leader's yellow jersey was worn for the first week by Fabian Cancellara (RadioShack–Nissan), who won the prologue. Wiggins, second in the prologue, took the leadership of the race on stage seven, the first mountainous stage, which was won by Froome, and maintained his lead for the remainder of the race, winning the two longest time trials, and not losing time to his main challengers for the overall title in the mountains. Froome came second in both the long time trials, and was alongside Wiggins on the mountainous stages."
2012,"The points classification was won by Nibali's teammate Peter Sagan, who won three stages. André Greipel of Lotto–Belisol and Team Sky rider Mark Cavendish also won three stages. Team Europcar's Thomas Voeckler, winner of two mountain stages, won the mountains classification. BMC Racing Team's Tejay van Garderen, in fifth place overall, won the young rider classification. The team classification was won by RadioShack–Nissan, and Chris Anker Sørensen (Saxo Bank–Tinkoff Bank) was given the award for the most combative rider."
2012,"The 2012 edition of the Tour de France consisted of 22 teams. All eighteen UCI ProTeams were entitled, and obliged, to enter the race. On 6 April 2012, the organiser of the Tour, Amaury Sport Organisation (ASO), announced the four second-tier UCI Professional Continental teams given wildcard invitations, of which three were French-based (Cofidis, Team Europcar and Saur–Sojasun) and one was Dutch (Argos–Shimano). The presentation of the teams – where the members of each team's roster are introduced in front of the media and local dignitaries – took place outside the Prince-Bishops' Palace in Liège, Belgium, on 28 June, two days before the opening stage held in the city."
2012,"Each squad was allowed a maximum of nine riders, resulting in a start list total of 198 riders. Of these, 35 were riding the Tour de France for the first time. The total number of riders that finished the race was 153. The riders came from 31 countries; France, Spain, Netherlands, Italy, Belgium, Germany and Australia all had 12 or more riders in the race. Riders from six countries won stages during the race; British riders won the largest number of stages, with seven. The average age of riders in the race was 30.17 years, ranging from the 22-year-old Thibaut Pinot (FDJ–BigMat) to the 40-year-old Jens Voigt (RadioShack–Nissan). The Saur–Sojasun cyclists had the youngest average age while RadioShack–Nissan cyclists had the oldest."
2012,The teams entering the race were:
2012,UCI ProTeams
2012,UCI Professional Continental teams
2012,"According to many observers before the race the favourite for the general classification was Bradley Wiggins. His closest rivals were thought to be Cadel Evans (BMC Racing Team) and Vincenzo Nibali (Liquigas–Cannondale).Alberto Contador, the winner of both the 2007 Tour and 2009 Tour, was serving a doping suspension and did not race in the 2012 Tour.Andy Schleck, who finished second in the 2010 Tour (later promoted to the winner after Contador's result was annulled in February 2012) and 2011 Tour, was not able to recover from an injury suffered in the Critérium du Dauphiné. The other riders considered contenders for the general classification were Ryder Hesjedal (Garmin–Sharp), Fränk Schleck (RadioShack–Nissan), Samuel Sánchez (Euskaltel–Euskadi), Jurgen Van den Broeck (Lotto–Belisol), Tony Martin (Omega Pharma–Quick-Step), Denis Menchov (Team Katusha), Levi Leipheimer (Omega Pharma–Quick-Step), Alejandro Valverde (Movistar Team) and Robert Gesink (Rabobank)."
2012,"Prior to the 2012 Tour, Wiggins's highest finishes in a Grand Tour were third in the 2011 Vuelta a España and fourth in the 2009 Tour (later promoted to third after Lance Armstrong's result was annulled in October 2012). Wiggins had shown his form in the lead-up to the Tour by winning the general classifications in three stage races in the 2012 season: the Paris–Nice, the Tour de Romandie and the Dauphiné. As a time trialist, Wiggins was thought to be the rider most suited to the race's course. The 2011 Tour winner Evans came back from an illness earlier in the season to win the two-day Critérium International and place third at the Dauphiné. The 2010 Vuelta a España winner Nibali had shown his form in the lead-up to the Tour by winning the Tirreno–Adriatico stage race."
2012,"The sprinters considered favourites for the points classification and wins in bunch sprint finishes were Mark Cavendish (Team Sky), André Greipel (Lotto–Belisol), Matthew Goss (Orica–GreenEDGE), Peter Sagan (Liquigas–Cannondale) and Marcel Kittel (Argos–Shimano). Cavendish, the world road race champion and defending points classification winner, did not have the full support of Team Sky as he did in the 2011 Tour with the HTC–Highroad team; Team Sky's focus was on Wiggins' general classification ambitions. He had won the four-stage race Ster ZLM Toer thirteen days before the start of the Tour. Greipel, who had the full backing of his team, had shown his form in the season with thirteen victories up to the Tour. Goss was second to Cavendish at the world championships and was the new sprint leader of his team, although he had only one win in the year up to the Tour. Sagan was equal in wins with Greipel with thirteen, of which five came in the Tour of California and four in the Tour de Suisse. Kittel won two stages in both the Tour of Oman and Ster ZLM Toer."
2012,"On 29 October 2010, the ASO announced that Liège would host the 2012 edition's opening race stages (known as the Grand Départ). Further details of the first three stages held in Belgium were released at an event at the city's Prince-Bishops' Palace on 18 November. Liège, which had also hosted the 2004 Grand Départ, became the first city outside France to host the Grand Départ twice. The entire route of the race was accidentally published on the ASO website on 10 October 2011, eight days before the official presentation at the Palais des Congrès in Paris. At the event, the race director, Christian Prudhomme, said, ""It's a Tour designed to widen the possibilities"". The route was noted as being innovative when compared to recent years, with fewer high altitude stage finishes, and more of a focus on medium mountain stages and individual time trials. Due to a clash with the start of the Olympics at the end of July, the Tour began a week earlier than usual."
2012,"After the opening prologue in Liège, stage one left the city with the finish in Seraing. The second stage took place between Visé to Tournai. The race then moved into north-west France, with the third stage ending in the coastal city of Boulogne-sur-Mer, before the fourth ended in Rouen, and the fifth in Saint-Quentin. Stage six took the race east, with the seventh ending in the Vosges Mountains. Stage eight then entered the Jura Mountains, with the finish in Porrentruy, Switzerland. A return to France saw the next stage take place between Arc-et-Senans to Besançon. The next stages, ten and eleven, went into the Alps, and stages twelve and thirteen took the Tour down to the Mediterranean coast at Cap d'Agde. Stage fourteen moved the race into the east of Pyrenees, before a transitional stage taking it to the western side of the mountains for the next two stages. Stage eighteen was held between Blagnac to Brive-la-Gaillarde in the south of the country, before a long transfer took the race back to the north-east for two further stages, with the finish on the Champs-Élysées in Paris."
2012,"There were 21 stages in the race, covering a total distance of 3,496.9 km (2,173 mi), 133.1 km (82.7 mi) shorter than the 2011 Tour. The longest mass-start stage was the twelfth at 226 km (140 mi), and stage 21 was the shortest at 120 km (75 mi). The race featured twice the time trialling distance of the previous Tour, a total of 101.1 km (63 mi), with the prologue, stage nine and stage nineteen. Of the remaining stages, nine were officially classified as flat, four as medium mountain and five as high mountain. There were three summit finishes: stage 7, to La Planche des Belles Filles; stage 11, to La Toussuire-Les Sybelles; and stage 17, to Peyragudes. The Col du Grand Colombier, in the Alps, was included for the first time, and was among six hors catégorie (English: beyond category) rated climbs in the race. The highest point of the race was the 2,115 m (6,939 ft)-high Col du Tourmalet mountain pass on stage sixteen. There were nine new stage start or finish locations. The rest days were after stage nine, in Mâcon, and fifteen, in Pau."
2012,"The opening 6.4 km (4 mi) prologue stage in Liège was won by RadioShack–Nissan's Fabian Cancellara. Bradley Wiggins and Sylvain Chavanel (Omega Pharma–Quick-Step) placed second and third respectively, both seven seconds in arrears, with Wiggins fractionally faster. Cancellara claimed the yellow jersey as leader of the general classification and the green jersey as leader of the points classification. In stage one, a large group of riders reached the final climb, the Côte de Seraing. Cancellara attacked 1.5 km (0.9 mi) from the finish, followed by Peter Sagan and Edvald Boasson Hagen (Team Sky), before Sagan won the three-man sprint finish at the summit. Michael Mørkøv of Saxo Bank–Tinkoff Bank took the first polka dot jersey as leader of the mountains classification. The next stage was won by Mark Cavendish from a bunch sprint finish in Tournai, Belgium, with Sagan taking the green jersey. Stage three, the first in France, saw Sagan win again, crossing the finish line with a comfortable margin on the short steep climb in Boulogne-sur-Mer. The fourth stage ended with a bunch sprint which was won by André Greipel. A crash with 3 km (1.9 mi) remaining took Cavendish out of contention for the stage win. Another bunch finish occurred on the next stage, with Greipel victorious again. The sixth stage was won by Sagan in another bunch sprint."
2012,"In stage seven, the first at altitude, the last of the day's breakaway riders were caught with 1.5 km (0.9 mi) remaining, on the final climb to La Planche des Belles Filles. A select group of five – Wiggins and his compatriot and teammate Chris Froome, Cadel Evans, Vincenzo Nibali and Rein Taaramäe (Cofidis) – then pulled clear in the final kilometre. Evans attacked before Froome countered and went on to win the stage and take the polka dot jersey. Cancellara lost almost two minutes on the day and surrendered the yellow jersey to Wiggins, who became the fifth British rider to wear the jersey. The eighth stage saw breakaway rider Thibaut Pinot attack a reduced break on the final climb, the Col de la Croix, and solo to the finish in Porrentruy, Switzerland, taking the victory by margin of 26 seconds. Breakaway rider Fredrik Kessiakoff (Astana) took the polka dot jersey. Stage nine's 41.5 km (25.8 mi) individual time trial was won by Wiggins, with Froome 35 seconds down in second and Cancellara a further 22 seconds behind in third. Froome moved up to third overall. The next day was the first rest day of the Tour."
2012,"The tenth stage was the first classified as mountainous. The Col du Grand Colombier broke apart a 25-rider breakaway, leaving a small group to contest the finish at Bellegarde-sur-Valserine; Thomas Voeckler (Team Europcar) claimed the stage win and the polka dot jersey. Another mountain stage followed the next day, which again saw a large breakaway. The break crossed the two hors catégorie climbs – the Col de la Madeleine and the Col de la Croix de Fer – before being caught by the chasing group, which contained the overall contenders. A number of attacks followed, until Team Europcar's Pierre Rolland escaped with 10 km (6.2 mi) to go and took the win at the Les Sybelles ski resort. The group of overall contenders followed 55 seconds later. Evans was not in the leading contenders group and, due to the time lost, he dropped from second to fourth overall, over three minutes in arrears. Kessiakoff took back the lead of the mountains classification. In stage twelve, a large breakaway formed 20 km (12.4 mi) in, before later reducing to five riders across the Col du Granier. They stayed together until the finish, where, with a kilometer remaining, David Millar (Garmin–Sharp) escaped to take victory, closely followed by Jean-Christophe Péraud (Ag2r–La Mondiale). The next stage finished with a bunch sprint won by Greipel, with Sagan second."
2012,"In the first stage in the Pyrenees, the fourteenth stage overall, a large breakaway escaped 50 km (31.1 mi) in, and at one point amassed a lead of fifteen minutes. Of the five remaining riders from the final climb of Mur de Péguère, Luis León Sánchez of Rabobank attacked on an ascent with 11.5 km (7.1 mi) remaining and soloed to the finish in Foix. As the peloton (the main group) passed the Mur de Péguère, a large number of riders suffered tyre punctures; it was later discovered that the race course had been sabotaged with carpet tacks. Evans waited over a minute to get a replacement wheel, then had a further two punctures on the descent. As an act of sportsmanship Wiggins then forced the peloton to wait for Evans to return to the group. The next stage ran through the foothills of the Pyrenees. A five-rider breakaway made it to the finish in Pau, where with 6 km (3.7 mi) to go, Christian Vande Velde (Garmin–Sharp) and Pierrick Fédrigo (FDJ–BigMat) escaped with Fédrigo winning the sprint finish between the two cyclists. The following day was the Tour's second rest day."
2012,"In the sixteenth stage, the race entered the high mountains with the queen stage crossing two hors catégorie climbs – the Col d'Aubisque and the Col du Tourmalet – followed by the first-category climbs of the Col d'Aspin and the Col de Peyresourde, completing the so-called ""Circle of Death"". A 38-rider breakaway crossed the Aubisque, before fracturing on the Tourmalet. Voeckler attacked on the Peyresourde and took the stage win with a margin of one minute and forty seconds. Voeckler's stage victory and maximum points over all summits put him in the lead of the mountains classification. Wiggins, Froome and Nibali came in seven minutes after Voeckler, while Evans lost almost five minutes to the trio, falling from fourth to seventh in the general classification. In the final stage in the Pyrenees, the seventeenth, after a number of attacks on the leading group containing the overall contenders, Alejandro Valverde moved clear over the hors categorie Port de Balès. He held his lead to the summit finish at the Peyragudes ski resort. In the group behind, Wiggins and Froome attacked their rivals to finish nineteen seconds later. Nibali came in seventh, a further eighteen seconds down. In the following stage, six riders from a breakaway were caught on the finishing straight in Brive-la-Gaillarde by the head of the chasing peloton, with Cavendish taking the victory ahead of Matthew Goss and Sagan respectively. Wiggins secured the general classification in the penultimate stage's 53.5 km (33.2 mi) individual time trial. Froome placed second, one minute and sixteen seconds in arrears, with Sánchez a further 34 seconds behind in third."
2012,"In the final stage, Cavendish won his fourth consecutive Champs-Élysées stage, to record his third stage win of the race. Wiggins finished the race to become the first British rider to win the Tour de France. Wiggins finished 3 min 21 s clear of compatriot and teammate Froome. Nibali placed third at 6 min 19 s behind Wiggins. Sagan won the points classification with a total of 421, 141 ahead of Greipel in second. Voeckler won the mountains classification with 135 points, 12 ahead of second-placed Kessiakoff. The best young rider was BMC Racing Team rider Tejay van Garderen, who was followed by Pinot and Steven Kruijswijk (Rabobank) in second and third respectively. RadioShack–Nissan finished as the winners of the team classification, over 5 min 46 s ahead of second-placed Team Sky."
2012,"During the race's first rest day, the team hotel of the Cofidis squad, in Bourg-en-Bresse, was searched by French police and gendarmerie. One of the team's riders in the Tour, Rémy Di Gregorio, was arrested in relation to an ongoing anti-doping case, and was immediately suspended by the French team, although the case had been open since 2011, when Di Gregorio was a member of the Astana team. The second rest day was marked by a positive drugs test by Fränk Schleck, the third-placed rider from the 2011 Tour. Schleck was withdrawn from the race by his team after traces of xipamide, a banned sulfonamide diuretic drug, were found in the A-sample of his urine; the presence of xipamide was later confirmed by the B-sample. Subsequently, in January 2013, he was given a one-year ban by the Luxembourg Anti-Doping Agency. In July 2014, Denis Menchov was retroactively disqualified from the race by cycling's governing body, Union Cycliste Internationale, for ""abnormalities in his biological passport""."
2012,"There were four main individual classifications contested in the 2012 Tour de France, as well as a team competition. The most important was the general classification, which was calculated by adding each rider's finishing times on each stage. There were no time bonuses given at the end of stages for this edition of the Tour. If a crash had happened within the final 3 km (1.9 mi) of a stage, not including time trials and summit finishes, the riders involved would have received the same time as the group they were in when the crash occurred. The rider with the lowest cumulative time was the winner of the general classification and was considered the overall winner of the Tour. The rider leading the classification wore a yellow jersey."
2012,"The second classification was the points classification. Riders received points for finishing in the top fifteen positions in a stage finish, or in intermediate sprints during the stage. The points available for each stage finish were determined by the stage's type. The flat stage finishes awarded a maximum of 45 points, the medium mountain stages awarded a maximum of 30 points, and the high mountain stages, time trials and intermediate sprints awarded a maximum of 20 points. The leader was identified by a green jersey."
2012,"The third classification was the mountains classification. Most stages of the race included one or more categorised climbs, in which points were awarded to the riders that reached the summit first. The climbs were categorised as fourth-, third-, second- or first-category and hors catégorie, with the more difficult climbs rated lower. Fourth-category awarded 1 rider with 1 point; third-category awarded 2 riders, the first with 2 points; second-category awarded 4 riders, the first with 5 points; and first-category awarded 6 riders, the first with 10 points; and hors catégorie awarded ten riders, the first with 25 points. Double points were awarded on the summit finishes on stages 1, 11 and 20. The leader wore a white jersey with red polka dots."
2012,"The final individual classification was the young rider classification. This was calculated the same way as the general classification, but the classification was restricted to riders who were born on or after 1 January 1987. The leader wore a white jersey."
2012,"The final classification was a team classification. This was calculated using the finishing times of the best three riders per team on each stage; the leading team was the team with the lowest cumulative time. The number of stage victories and placings per team determined the outcome of a tie. The riders in the team that lead this classification were identified with yellow number bibs on the back of their jerseys and, for first the time in the Tour's history, wore yellow helmets.[n 1]"
2012,"In addition, there was a combativity award given after each stage to the rider considered, by a jury, to have ""made the greatest effort and who has demonstrated the best qualities of sportsmanship"". No combativity awards were given for the prologue, the time trials and the final stage. The winner wore a red number bib the following stage. At the conclusion of the Tour, Chris Anker Sørensen (Saxo Bank–Tinkoff Bank) won the overall super-combativity award, again, decided by a jury."
2012,"A total of €2,414,246 was awarded in cash prizes in the race. The overall winner of the general classification received €450,000, with the second and third placed riders getting €200,000 and €100,000 respectively. All finishers of the race were awarded money. The holders of the classifications benefited on each stage they led; the final winners of the points and mountains classifications were given €25,000, while the best young rider and most combative rider got €20,000. The team classification winners were given €50,000. There were also two special awards each with a prize of €5,000, the Souvenir Henri Desgrange, given to the first rider to pass the summit of the Col de la Croix de Fer in stage eleven,[n 2] and the Souvenir Jacques Goddet, given to the first rider to pass Goddet's memorial at the summit of the Col du Tourmalet in stage sixteen. Pierre Rolland won the Henri Desgrange and Thomas Voeckler won the Jacques Goddet."
2012,"The race was the 18th of the 29 events in the UCI World Tour, with riders from the ProTeams competing individually for points that contributed towards the rankings. Points were awarded to the top twenty finishers in the general classification and to the top five finishers in each stage. Wiggins moved into the lead of the individual ranking, with Joaquim Rodríguez dropping to second. The points accrued by Chris Froome moved him from 52nd to 6th. Team Sky retained their lead in the team ranking, ahead of second-place Liquigas–Cannondale. Spain remained as the leaders of the nations ranking, with Italy second."
2013,
2013,"The 2013 Tour de France was the 100th edition of the Tour de France, one of cycling's Grand Tours. It started on the island of Corsica on 30 June and finished on the Champs-Élysées in Paris on 21 July. The Tour consisted of twenty-one race stages and covered a total distance of 3,403.5 km (2,115 mi). The race was won by Chris Froome of Team Sky. Second and third respectively were Nairo Quintana (Movistar Team) and the Team Katusha rider, Joaquim Rodríguez."
2013,"Marcel Kittel (Argos–Shimano) was the first rider to wear the race leader's yellow jersey after winning stage one. He lost the lead the next day to Jan Bakelants of RadioShack–Leopard, who managed to obtain a one-second lead from a late solo attack. Simon Gerrans gained the race lead after his team, Orica–GreenEDGE, won the stage four team time trial. Gerrans passed the lead on to teammate Daryl Impey after the fifth stage. Froome took the lead from Impey after the eighth stage, the first classified as mountainous. Froome maintained his lead for the remainder of the race by consolidating his lead through solid performances in the individual time trials and in the high mountains."
2013,"Froome became the second consecutive British cyclist to win the Tour de France, after Bradley Wiggins accomplished the feat the year before. In the race's other classifications, Movistar Team rider Quintana won the mountains classification and also finished as the best young rider in the general classification, finishing in second place overall; Peter Sagan of the Cannondale team was the winner of the points classification, with Saxo–Tinkoff finishing as the winners of the team classification. Christophe Riblon (Ag2r–La Mondiale) was given the award for the most combative rider. Kittel won the most stages, with four."
2013,"Twenty-two teams participated in the 2013 edition of the Tour de France. All of the nineteen UCI ProTeams were entitled, and obliged, to enter the race. On 27 April 2013, the organiser of the Tour, Amaury Sport Organisation (ASO), announced the three second-tier UCI Professional Continental teams given wildcard invitations, all of which were French-based. The presentation of the teams took place at the harbour of Porto-Vecchio on the island of Corsica on 27 June, two days before the opening stage held in the town. Each team arrived by boat to the stage, before being introduced to the crowd."
